site,date,date_basis,section,source,title,url
google-sites,2022-10-17,listed on the old site,effects,NBC,"Washington state wildfire burns out of control, forcing thousands to evacuate",https://www.nbcnews.com/news/us-news/wildfire-burning-control-portland-forcing-thousands-evacuate-rcna52536
google-sites,2022-10-15,listed on the old site,solutions,BBC,Climate change: Can an enormous seaweed farm help curb it?,https://www.bbc.com/news/science-environment-63200589
google-sites,2022-10-11,listed on the old site,solutions,InterestingEngineering,"In the near future, satellites will beam down renewable energy to anyone who needs it",https://interestingengineering.com/innovation/global-wireless-power-grid-beam-renewable-energy
google-sites,2022-10-06,listed on the old site,solutions,Gizmodo,Renewables Are Meeting Demand—but Climate Disasters Are Pushing Back the Tipping Point,https://gizmodo.com/renewables-are-meeting-demand-but-climate-disasters-are-1849625531
google-sites,2022-10-06,listed on the old site,other,WashingtonPost,A dark tale of money corrupting politics — and destroying the climate,https://www.washingtonpost.com/books/2022/10/06/petroleum-papers-dembicki-review/
google-sites,2022-09-30,listed on the old site,effects,Phys.org,Winds of change drive 'alarming' rate of ocean warming,https://phys.org/news/2022-09-alarming-ocean.html
google-sites,2022-09-25,listed on the old site,other,Atlantic,What Many Progressives Misunderstand About Fighting Climate Change,https://www.theatlantic.com/ideas/archive/2022/09/capitalism-clean-energy-technology-permitting/671545/
google-sites,2022-09-16,listed on the old site,other,WashingtonPost,People don’t really talk about climate change. Here’s how to start,https://www.washingtonpost.com/climate-solutions/2022/09/16/climate-change-conversation-action/
google-sites,2022-09-15,listed on the old site,effects,WashingtonPost,Earth just experienced one of its warmest summers on record,https://www.washingtonpost.com/climate-environment/2022/09/15/hottest-summer-august-world/?utm_medium=email&utm_source=newsletter&utm_campaign=wp_energy_and_environment&wpisrc=nl_green
google-sites,2022-09-13,listed on the old site,effects,WashingtonPost,"Maps show where extreme heat shattered 7,000 records this summer",https://www.washingtonpost.com/climate-environment/interactive/2022/temperature-records-summer/?utm_medium=email&utm_source=newsletter&utm_campaign=wp_energy_and_environment&wpisrc=nl_green
google-sites,2022-09-13,listed on the old site,other,NYTimes,What a Young Philosopher Discovered More Than 200 Years Ago About Nature,https://www.nytimes.com/2022/09/13/opinion/environment/climate-change-nature-friedrich-schelling.html?smid=em-share
google-sites,2022-09-13,listed on the old site,effects,Guardian,"World heading into “uncharted territory of destruction,” says climate report",https://www.theguardian.com/environment/2022/sep/13/world-heading-into-uncharted-territory-of-destruction-says-climate-report?CMP=oth_b-aplnews_d-1
google-sites,2022-09-12,listed on the old site,effects,NDTV,"Antarctica's ""Doomsday Glacier"" On Edge Of Disaster, Says Study. Here's What Will Happen If It Disintegrates",https://www.ndtv.com/world-news/antarcticas-doomsday-glacier-on-edge-of-disaster-says-study-heres-what-will-happen-if-it-disintegrates-3338186
google-sites,2022-09-11,listed on the old site,effects,Severe Weather,A Polar Vortex is now emerging in the Stratosphere over the North Pole and will impact the weather as we head closer to Winter 2022/2023,https://www.severe-weather.eu/global-weather/polar-vortex-cooling-forecast-winter-2022-2023-influence-united-states-europe-fa/
google-sites,2022-09-11,listed on the old site,effects,CBC,"At current rates, 5 key climate tipping points are already possible, new study warns",https://www.cbc.ca/news/science/tipping-point-climate-change-paris-agreement-1.6577630
google-sites,2022-09-11,listed on the old site,effects,Phys.org,Four major climate tipping points close to triggering,https://phys.org/news/2022-09-climate-escalates-15c.html
google-sites,2022-09-11,listed on the old site,solutions,Byte,The Biden Administration Wants to Cut Geothermal Energy Costs by 90 Percent,https://futurism.com/the-byte/biden-geothermal-renewable-energy-climate
google-sites,2022-09-11,listed on the old site,effects,Mashable,What will actually happen when the so-called 'Doomsday Glacier' disintegrates?,https://mashable.com/article/thwaites-doomsday-glacier-antarctica-melt-sea-level-rise
google-sites,2022-09-10,listed on the old site,effects,Wired,"As the Planet Warms, Canada Faces an Influx of Climate Refugees",https://www.wired.com/story/as-the-planet-warms-canada-faces-an-influx-of-climate-refugees/
google-sites,2022-09-09,listed on the old site,effects,Axios,"Scientists say the world is at risk of triggering multiple climate ""tipping points""",https://www.axios.com/2022/09/09/study-climate-global-warming-tipping-points
google-sites,2022-09-08,listed on the old site,effects,ScientificAmerican,"Greenland Is Still Melting, and It’s September",https://www.scientificamerican.com/article/greenland-is-still-melting-and-its-september/
google-sites,2022-09-08,listed on the old site,effects,WashingtonPost,Rising seas could swallow millions of U.S. acres within decades,https://www.washingtonpost.com/climate-environment/2022/09/08/sea-level-rise-climate-central/
google-sites,2022-09-08,listed on the old site,effects,FastCompany,These maps show how climate change affects your city in real time—and what will happen in the future,https://www.fastcompany.com/90787566/these-maps-show-how-climate-change-affects-your-city-in-real-time-and-what-will-happen-in-the-future?partner=rss&utm_campaign=rss+fastcompany&utm_content=rss&utm_medium=feed&utm_source=rss
google-sites,2022-09-08,listed on the old site,effects,Guardian,"World on brink of five ‘disastrous’ climate tipping points, study finds",https://www.theguardian.com/environment/2022/sep/08/world-on-brink-five-climate-tipping-points-study-finds
google-sites,2022-08-30,listed on the old site,effects,NBCNews,A third of Pakistan is underwater as deadly floods leave desperate residents facing 'doomsday',https://www.nbcnews.com/news/world/pakistan-floods-un-appeal-aid-monsoon-climate-change-rcna45219
google-sites,2022-08-17,listed on the old site,solutions,FastCompany,1 million square feet of L.A. roads are being covered with solar-reflective paint,https://www.fastcompany.com/90779134/1-million-square-feet-of-la-roads-are-being-covered-with-solar-reflective-paint?partner=rss&utm_campaign=rss+fastcompany&utm_content=rss&utm_medium=feed&utm_source=rss
google-sites,2022-08-13,listed on the old site,solutions,BBC,Climate activists fill golf holes with cement after water ban exemption,https://www.bbc.com/news/world-europe-62532840
google-sites,2022-07-22,listed on the old site,other,Atlantic,What a Warming Planet Means for Literature,https://www.theatlantic.com/books/archive/2022/07/books-briefing-terry-tempest-williams-rachel-carson/670585/
google-sites,2022-06-16,listed on the old site,effects,WashingtonPost,Extreme heat and humidity kill thousands of cattle in Kansas,https://www.washingtonpost.com/nation/2022/06/16/cattle-dead-kansas-heat-wave/?utm_medium=email&utm_source=newsletter&utm_campaign=wp_energy_and_environment&wpisrc=nl_green
google-sites,2022-06-14,listed on the old site,other,Guardian,The 1977 White House climate memo that should have changed the world,https://www.theguardian.com/environment/2022/jun/14/1977-us-presidential-memo-predicted-climate-change?CMP=oth_b-aplnews_d-1
google-sites,2022-06-14,listed on the old site,effects,Reuters,"'We beg God for water': Chilean lake turns to desert, sounding climate change alarm",https://www.reuters.com/business/environment/we-beg-god-water-chilean-lake-turns-desert-sounding-climate-change-alarm-2022-06-13/
google-sites,2022-06-11,listed on the old site,effects,MarketWatch,"Antarctica’s riskiest glacier is under assault from below and losing its grip, threatening to raise sea levels by 10 feet",https://www.marketwatch.com/story/antarcticas-riskiest-glacier-is-under-assault-from-below-and-losing-its-grip-threatening-to-raise-sea-levels-by-10-feet-11654717813
google-sites,2022-05-27,listed on the old site,solutions,NPR,Hydrogen may be a climate solution. There's debate over how clean it will truly be,https://www.npr.org/2022/05/27/1096584260/clean-energy-hydrogen-energy-climate-change
google-sites,2021-10-11,listed on the old site,effects,NYTimes,"At least 85 percent of the world’s population has been affected by human-induced climate change, new study shows",https://www.washingtonpost.com/climate-environment/2021/10/11/85-percent-population-climate-impacts/
google-sites,2021-10-12,listed on the old site,solutions,WashingtonPost,A recipe for fighting climate change and feeding the world,https://www.washingtonpost.com/climate-solutions/interactive/2021/bread-baking-sustainable-grain-kernza/?itid=hp-top-table-main
google-sites,2021-10-05,listed on the old site,effects,PBS,Extreme weather doesn’t usually motivate Americans to move. Here’s why,https://www.pbs.org/newshour/science/1-in-3-americans-say-theyve-been-affected-by-extreme-weather-recently
google-sites,2021-09-30,listed on the old site,solutions,WashingtonPost,How to Protect Your Home from Wildfires,https://www.washingtonpost.com/climate-solutions/interactive/2021/wildfire-protection-prepare-how-to/?itid=hp-top-table-main
google-sites,2021-09-22,listed on the old site,effects,BloombergGreen,What Will Climate Change Feel Like? New Tool Provides Granular Estimates,https://www.bloomberg.com/news/articles/2021-09-22/how-fast-will-the-earth-heat-new-tool-provides-granular-estimates
google-sites,2021-09-17,listed on the old site,solutions,WashingtonPost,"As climate pledges fall short, U.N. predicts globe could warm by worrying 2.7 degrees Celsius",https://www.washingtonpost.com/climate-environment/2021/09/17/un-climate-2030-biden/
google-sites,2021-08-13,listed on the old site,effects,WashingtonPost,"July 2021 was Earth’s hottest month ever recorded, NOAA finds",https://www.washingtonpost.com/weather/2021/08/13/july-2021-hottest-record-month/
google-sites,2021-08-10,listed on the old site,effects,NPR,United States of Wildfire,https://apps.npr.org/us-wildfires-impact-environment-climate-change/
google-sites,2021-08-09,listed on the old site,effects,NYTimes,"A Hotter Future Is Certain, Climate Panel Warns. But How Hot Is Up to Us",https://www.nytimes.com/2021/08/09/climate/climate-change-report-ipcc-un.html
google-sites,2021-08-09,listed on the old site,effects,NPR,A Major Report Warns Climate Change Is Accelerating And Humans Must Cut Emissions Now,https://www.npr.org/2021/08/09/1025898341/major-report-warns-climate-change-is-accelerating-and-humans-must-cut-emissions-
google-sites,2021-08-09,listed on the old site,effects,BBC,Climate change: IPCC report is 'code red for humanity',https://www.bbc.com/news/science-environment-58130705
google-sites,2021-08-06,listed on the old site,causes,Reuters,Exxon suspended from climate advocacy group it helped form,https://www.reuters.com/business/exxon-suspended-climate-advocacy-group-it-helped-form-2021-08-06/
google-sites,2021-08-05,listed on the old site,causes,Guardian,"Facebook let fossil-fuel industry push climate misinformation, report finds",https://www.theguardian.com/environment/2021/aug/05/facebook-fossil-fuel-industry-environment-climate-change?CMP=oth_b-aplnews_d-1
google-sites,2021-08-03,listed on the old site,causes,Hill,2020 heat wave revealed new source of Arctic methane emissions: study,https://thehill.com/policy/energy-environment/566102-2020-heat-wave-revealed-new-source-of-arctic-methane-emissions
google-sites,2021-08-01,listed on the old site,causes,NBCNews,Earth's energy imbalance removes almost all doubt from human-made climate change,https://www.nbcnews.com/science/environment/earths-energy-imbalance-removes-almost-doubt-human-made-climate-change-rcna1562
google-sites,2021-07-29,listed on the old site,causes,Desmog,‘Gathering Storm’: How ‘Rogue’ Companies are Buying up North Sea Oil and Gas,https://www.desmog.com/2021/07/29/gathering-storm-how-rogue-companies-are-buying-up-north-sea-oil-and-gas/?utm_source=DeSmog+Weekly+Newsletter
google-sites,2021-07-28,listed on the old site,causes,WSJ,Washington’s Oil Lobby Pivoted on Climate Change—and Made No One Happy,https://www.wsj.com/articles/api-oil-gas-lobby-reckoning-climate-change-11627484072
google-sites,2021-08-09,listed on the old site,effects,CNN,"Earth is warming faster than previously thought, scientists say, and the window is closing to avoid catastrophic outcomes",https://www.cnn.com/2021/08/09/world/global-climate-change-report-un-ipcc/index.html
google-sites,2021-08-09,listed on the old site,causes,WashingtonPost,"Humans have pushed the climate into ‘unprecedented’ territory, landmark U.N. report finds",https://www.washingtonpost.com/climate-environment/2021/08/09/ipcc-climate-report-global-warming-greenhouse-gas-effect/
google-sites,2021-08-05,listed on the old site,solutions,Vice,Biden's Infrastructure Bill Will Try and Rebuild America's Forests,https://www.vice.com/en/article/4av5jd/bidens-infrastructure-bill-will-try-and-rebuild-americas-forests
google-sites,2021-08-05,listed on the old site,other,Hill,"What if the US taxed fossil fuels and gave a check to every American? Turns out, most of the public is into that idea",https://thehill.com/changing-america/opinion/566589-what-if-the-us-taxed-its-fossil-fuels-and-gave-a-check-to-every
google-sites,2021-08-03,listed on the old site,solutions,LATimes,Bipartisan infrastructure bill leaves out key climate and clean energy steps,https://www.latimes.com/politics/story/2021-08-03/bipartisan-bill-leaves-out-key-climate-clean-energy-steps
google-sites,2021-08-03,listed on the old site,other,Vox,Can we save the planet by shrinking the economy?,https://www.vox.com/future-perfect/22408556/save-planet-shrink-economy-degrowth
google-sites,2021-07-29,listed on the old site,solutions,WashingtonPost,Biden wants to turn America’s auto fleet electric. It’s harder than it seems,https://www.washingtonpost.com/climate-environment/2021/07/29/biden-wants-turn-americas-auto-fleet-electric-its-harder-than-it-seems/
google-sites,2021-07-27,listed on the old site,solutions,Quanta,A Soil-Science Revolution Upends Plans to Fight Climate Change,https://www.quantamagazine.org/a-soil-science-revolution-upends-plans-to-fight-climate-change-20210727/
google-sites,2021-02-08,listed on the old site,solutions,EuroNews,Which country is the world leader in renewable energy in 2021?,https://www.euronews.com/green/2021/08/02/which-country-is-the-world-leader-in-renewable-energy-in-2021?utm_source=news.google.com&utm_campaign=feeds_bcs_topstories&utm_medium=referral
google-sites,2021-08-06,listed on the old site,causes,Hill,Overnight Energy: Climate alliance suspends Exxon over lobbyist comments | Interior says 35 agency staffers have died from COVID-19 | More than 400 groups ask Biden to appoint environmentalist to energy panel,https://thehill.com/policy/energy-environment/overnights/566787-overnight-energy-climate-alliance-suspends-exxon-over
google-sites,2021-08-06,listed on the old site,effects,Politico,The world’s top climate scientists have a new warning for Washington,https://www.politico.com/news/2021/08/06/climate-warning-502726?cid=apn
google-sites,2021-08-05,listed on the old site,other,Salon,Civilization-ending climate change is knocking on the door — unless we act now,https://www.salon.com/2021/08/05/civilization-ending-climate-change-is-knocking-on-the-door--unless-we-act-now_partner/
google-sites,2021-08-05,listed on the old site,effects,Reuters,U.N. climate report likely to deliver stark warnings on global warming,https://www.reuters.com/article/us-climate-change-ipcc-idUSKBN2F611Z
google-sites,2021-08-04,listed on the old site,solutions,WashingtonPost,"In a summer scarred by heat, drought and fire, adaptation becomes a necessity",https://www.washingtonpost.com/national/in-a-summer-scarred-by-heat-drought-and-fire-adaptation-becomes-a-necessity/2021/08/04/6445a136-f555-11eb-a49b-d96f2dac0942_story.html
google-sites,2021-08-03,listed on the old site,effects,NYTimes,Study: Which Countries Will Best Survive a Collapse?,https://www.nytimes.com/2021/08/03/us/collapse-of-civilization-study-new-zealand.html
google-sites,2021-07-29,listed on the old site,effects,NYTimes,Climate Crisis Catches Power Companies Unprepared,https://www.nytimes.com/2021/07/29/climate/electric-utilities-climate-change.html
google-sites,2021-08-09,listed on the old site,effects,Reuters,U.N. sounds 'deafening' warning on climate change,https://www.reuters.com/business/environment/un-sounds-clarion-call-over-irreversible-climate-impacts-by-humans-2021-08-09/
google-sites,2021-08-07,listed on the old site,effects,BBC,Climate change: New report will highlight 'stark reality' of warming,https://www.bbc.com/news/science-environment-58102953
google-sites,2021-08-06,listed on the old site,effects,CNN,A crucial ocean circulation is showing signs of instability. Its shutdown would have serious impacts on our weather,https://www.cnn.com/2021/08/06/world/climate-gulf-stream-collapse-warning-study-intl/index.html
google-sites,2021-08-06,listed on the old site,effects,SacramentoBee,‘The town is completely gone.’ Dixie Fire devastates California Gold Rush town of Greenville,https://www.sacbee.com/news/california/fires/article253278813.html
google-sites,2021-08-05,listed on the old site,effects,WashingtonPost,"A critical ocean system may be heading for collapse due to climate change, study finds",https://www.washingtonpost.com/climate-environment/2021/08/05/change-ocean-collapse-atlantic-meridional/
google-sites,2021-08-05,listed on the old site,effects,Guardian,Climate crisis: Scientists spot warning signs of Gulf Stream collapse,https://www.theguardian.com/environment/2021/aug/05/climate-crisis-scientists-spot-warning-signs-of-gulf-stream-collapse
google-sites,2021-08-05,listed on the old site,effects,ABCNews,"1-in-100-year floods happening so often, the term may change",https://abcnews.go.com/US/100-year-floods-happening-term-change/story?id=78969683
google-sites,2021-08-03,listed on the old site,effects,Space.com,'Massive melting event' strikes Greenland after record heat wave,https://www.space.com/greenland-massive-melting-event
google-sites,2021-07-31,listed on the old site,effects,WashingtonPost,Arctic climate change may not be making winter jet stream weird after all,https://www.washingtonpost.com/weather/2021/07/31/arctic-climate-change-jetstream-winter/
google-sites,2021-07-31,listed on the old site,effects,WashingtonPost,"As wildfires burn in Canada, an ‘unprecedented’ blanket of smoke hangs over Minnesota",https://www.washingtonpost.com/nation/2021/07/31/wildfires-burn-canada-an-unprecedented-blanket-smoke-hangs-over-minnesota/
google-sites,2021-07-31,listed on the old site,effects,WashingtonPost,‘Like a scary movie’: Heat wave hits Pacific Northwest again as residents fear this is the new normal,https://www.washingtonpost.com/nation/2021/07/31/heat-wave-pacific-northwest/
google-sites,2021-07-29,listed on the old site,effects,NPR,Climate Change Is Driving Deadly Weather Disasters From Arizona To Mumbai,https://www.npr.org/2021/07/29/1022241936/climate-change-is-driving-deadly-weather-disasters-from-arizona-to-mumbai
google-sites,2021-07-29,listed on the old site,effects,Bloomberg,Global Warming Will Kill 83 Million People in the Next 80 Years,https://www.bloomberg.com/news/articles/2021-07-29/warming-planet-means-83-million-face-death-from-heat-this-century
google-sites,2021-07-29,listed on the old site,effects,BBC,UK already undergoing disruptive climate change,https://www.bbc.com/news/science-environment-57988023
google-sites,2021-07-29,listed on the old site,effects,NYTimes,What to Know About the Heat Wave,https://www.nytimes.com/article/heat-wave-cause.html
google-sites,2021-07-28,listed on the old site,effects,WashingtonPost,Beyond human endurance: How climate change is making some places too hot and humid to survive,https://www.washingtonpost.com/world/interactive/2021/climate-change-humidity/
google-sites,2021-07-28,listed on the old site,effects,NYTimes,He Wrote a Gardening Column. He Ended Up Documenting Climate Change,https://www.nytimes.com/2021/07/28/magazine/gardening-column-climate-change.html
google-sites,2021-07-20,listed on the old site,effects,Climate.gov,"Preliminary analysis concludes Pacific Northwest heat wave was a 1,000-year event…hopefully",https://www.climate.gov/news-features/event-tracker/preliminary-analysis-concludes-pacific-northwest-heat-wave-was-1000-year
google-sites,2020-05-08,listed on the old site,effects,ScientificAmerican,Heat and Humidity Are Already Reaching the Limits of Human Tolerance,https://www.scientificamerican.com/article/heat-and-humidity-are-already-reaching-the-limits-of-human-tolerance/
wordpress,2020-10-03,url,other,economist.com,Outright bans can sometimes be a good way to fight climate change,https://www.economist.com/finance-and-economics/2020/10/03/outright-bans-can-sometimes-be-a-good-way-to-fight-climate-change
wordpress,2020-10-02,url,other,theguardian.com,"A second Trump term would be 'game over' for the climate, says top scientist",https://www.theguardian.com/us-news/2020/oct/02/donald-trump-climate-change-michael-mann-interview
wordpress,2020-10-02,url,effects,theguardian.com,Americans are becoming climate migrants before our eyes,https://www.theguardian.com/commentisfree/2020/oct/02/climate-change-migration-us-wildfires
wordpress,2020-10-02,url,other,nytimes.com,Can Our Culture Survive Climate Change,https://www.nytimes.com/2020/10/02/opinion/amazon-indigenous-people-brazil.html
wordpress,2020-10-02,nearby links (estimate),effects,msn.com,Climate Risk Could Hit Already Vulnerable Nations With a Double Whammy,https://www.msn.com/en-us/money/markets/climate-risk-could-hit-already-vulnerable-nations-with-a-double-whammy/ar-BB19DBXK
wordpress,2020-10-01,url-month,effects,yaleclimateconnections.org,Extreme events 'presage worse to come' in a warming climate,https://yaleclimateconnections.org/2020/10/extreme-events-presage-worse-to-come-in-a-warming-climate/
wordpress,2020-10-02,nearby links (estimate),solutions,reuters.com,National Grid aims for 'net zero' emissions in U.S. by 2050,https://www.reuters.com/article/us-emissions-netzero-national-grid/national-grid-aims-for-net-zero-emissions-in-u-s-by-2050-idUSKBN26N2TG
wordpress,2020-10-02,nearby links (estimate),causes,axios.com,Oil lobby launches swing-state ad push in final stretch to Election Day,https://www.axios.com/oil-natural-gas-joe-biden-climate-plan-election-ads-14310b6b-2322-4f5e-87d5-eac6447d6779.html
wordpress,2020-10-02,nearby links (estimate),solutions,axios.com,The state of zero-carbon power,https://www.axios.com/carbon-energy-power-emissions-climate-change-bf4cec90-6c8c-47d2-935c-514e41193bb1.html
wordpress,2020-10-02,nearby links (estimate),solutions,reuters.com,Supreme Court takes up energy companies' appeal over Baltimore climate suit,https://www.reuters.com/article/us-usa-court-climate/supreme-court-takes-up-energy-companies-appeal-over-baltimore-climate-suit-idUSKBN26N2DB
wordpress,2020-10-02,nearby links (estimate),solutions,axios.com,Supreme Court to review climate change lawsuit venue,https://www.axios.com/supreme-court-climate-change-state-courts-review-a8fbde47-76ab-4431-b7f9-202340af8f56.html
wordpress,2020-10-02,url,solutions,bloomberg.com,Carbon Price Needs to Triple to Spur Green EU Hydrogen Growth,https://www.bloomberg.com/news/articles/2020-10-02/carbon-price-needs-to-triple-to-spur-green-eu-hydrogen-growth?srnd=green
wordpress,2020-10-02,nearby links (estimate),effects,msn.com,Climate Change Is Turning the Heat Up Higher at Night Time,https://www.msn.com/en-us/weather/topstories/climate-change-is-turning-the-heat-up-higher-at-night-time/ar-BB19BGTK
wordpress,2020-10-02,nearby links (estimate),solutions,axios.com,"Despite delays, offshore wind firm makes key investment",https://www.axios.com/scoop-delays-offshore-wind-firm-investment-f9260e22-aac3-4237-a133-98b8ae987e12.html
wordpress,2020-10-02,nearby links (estimate),effects,marketwatch.com,Dramatic changes in the Arctic suggest climate change could return Earth to Pliocene conditions of 3 million years ago,https://www.marketwatch.com/story/dramatic-changes-in-the-arctic-suggest-climate-change-could-return-earth-to-pliocene-conditions-of-3-million-years-ago-11601495655
wordpress,2020-10-02,nearby links (estimate),causes,earther.gizmodo.com,Elite Law Firms Are Helping the Fossil Fuel Industry Fry the Planet,https://earther.gizmodo.com/elite-law-firms-are-helping-the-fossil-fuel-industry-fr-1845241814
wordpress,2020-10-02,nearby links (estimate),solutions,msn.com,How Biden’s $1.7 trillion climate plan would change America after Trump's Big Oil presidency,https://www.msn.com/en-us/money/markets/how-biden-s-1-7-trillion-climate-plan-would-change-america-after-trump-s-big-oil-presidency/ar-BB19BDmF
wordpress,2020-10-01,nearby links (estimate),other,sciencefocus.com,How human extinction would change the Earth,https://www.sciencefocus.com/planet-earth/how-human-extinction-would-change-the-earth/
wordpress,2020-10-01,nearby links (estimate),effects,scientificamerican.com,"Greenland Is Melting at Some of the Fastest Rates in 12,000 Years",https://www.scientificamerican.com/article/greenland-is-melting-at-some-of-the-fastest-rates-in-12-000-years/
wordpress,2020-09-30,url,solutions,insideclimatenews.org,Net Zero by 2050 Has Quickly Become the New Normal for the Largest U.S. Utilities,https://insideclimatenews.org/news/30092020/inside-clean-energy-net-zero-2050-utilities
wordpress,2020-09-30,nearby links (estimate),effects,finance.yahoo.com,"Supercomputers, simulations, and the new science of extreme weather attribution",https://finance.yahoo.com/news/supercomputers-simulations-science-extreme-weather-131554998.html
wordpress,2020-09-30,nearby links (estimate),other,thehill.com,The climate crisis is the story of the century,https://thehill.com/opinion/energy-environment/519190-the-climate-crisis-is-the-story-of-the-century
wordpress,2020-09-30,nearby links (estimate),causes,earther.gizmodo.com,The Trump Administration Hid Polar Bear Research That Could Threaten Its Plan to Drill the Arctic,https://earther.gizmodo.com/the-trump-administration-hid-polar-bear-research-that-c-1845233780
wordpress,2020-10-01,url-month,other,yaleclimateconnections.org,Thinking about climate as you vote this year,https://yaleclimateconnections.org/2020/10/think-about-climate-as-you-vote-this-year/
wordpress,2020-10-01,url,solutions,forbes.com,"Unsustainable Energy Production Will Stop, BP Projects",https://www.forbes.com/sites/jeffmcmahon/2020/10/01/unsustainable-energy-production-will-stop-bp-projects/#2991c99a5688
wordpress,2020-09-30,url,other,forbes.com,A Post-Presidential Debate Reality Check On Carbon Dioxide And Climate,https://www.forbes.com/sites/marshallshepherd/2020/09/30/a-post-presidential-debate-reality-check-on-carbon-dioxide-and-climate/#2927471a256e
wordpress,2020-09-30,url,effects,theguardian.com,America's year of fire and tempests means climate crisis just got very real,https://www.theguardian.com/us-news/2020/sep/30/climate-crisis-americans-wildfires-hurricanes-2020
wordpress,2020-09-30,url,other,washingtonpost.com,"Climate news quiz: biodegradable fashion and cooling off without A/C, WashingtonPost",https://www.washingtonpost.com/climate-solutions/2020/09/30/climate-change-quiz8/?arc404=true
wordpress,2020-09-30,nearby links (estimate),solutions,bbc.com,Extinction crisis: World leaders say it is time to act,https://www.bbc.com/news/science-environment-54357479
wordpress,2020-09-30,url,solutions,theguardian.com,"Green Homes Grant: homeowners can apply for up to £5,000 in England",https://www.theguardian.com/environment/2020/sep/30/green-homes-grant-apply-egland-vouchers-insulation-double-glazing
wordpress,2020-09-30,url,effects,theguardian.com,"Greenland's ice melting faster than at any time in past 12,000 years",https://www.theguardian.com/world/2020/sep/30/greenlands-ice-melting-faster-sea-level-rise
wordpress,2020-09-30,url,effects,cnn.com,"Greenland's ice sheet is melting as fast as at any time in the last 12,000 years",https://www.cnn.com/2020/09/30/weather/greenland-ice-sheet-melt-carbon-emissions-climate-change/index.html
wordpress,2020-09-30,nearby links (estimate),effects,cbsnews.com,Greenland Ice Sheet projected to lose ice at the fastest rate since the end of the last Ice Age,https://www.cbsnews.com/news/greenland-ice-sheet-melt-fastest-rate-since-ice-age-climate-change/
wordpress,2020-09-30,nearby links (estimate),other,bbc.com,Has the world started to take climate change fight seriously?,https://www.bbc.com/news/science-environment-54347878
wordpress,2020-09-30,nearby links (estimate),solutions,bbc.com,Hydrogen-powered train makes UK maiden journey,https://www.bbc.com/news/av/business-54350046
wordpress,2020-09-30,nearby links (estimate),causes,wired.com,"In an Odd Twist, Cleaner Air in China May Mean a Warmer Earth",https://www.wired.com/story/in-an-odd-twist-cleaner-air-in-china-may-mean-a-warmer-earth/
wordpress,2020-09-30,url,effects,nytimes.com,Melting Ice Reveals Mummified Penguins in Antarctica,https://www.nytimes.com/2020/09/30/science/penguins-mummies-antarctica.html
wordpress,2020-09-30,nearby links (estimate),other,newyorker.com,"No Comment: The Debate Is a Reminder That, Right Now, Words Don’t Mean Much",https://www.newyorker.com/news/annals-of-a-warming-planet/no-comment-the-debate-is-a-reminder-that-right-now-words-dont-mean-much
wordpress,2020-09-30,nearby links (estimate),other,wsj.com,Renewable Energy Can Live With Trump or Biden,https://www.wsj.com/articles/renewable-energy-can-live-with-trump-or-biden-11601472791
wordpress,2020-09-30,url,solutions,theguardian.com,"Shell to cut up to 9,000 jobs as Covid-19 accelerates green drive",https://www.theguardian.com/business/2020/sep/30/shell-to-cut-up-to-9000-jobs-on-back-of-covid-19-crisis
wordpress,2020-09-01,url-month,effects,theatlantic.com,The West’s Animals Can’t Survive This,https://www.theatlantic.com/science/archive/2020/09/wests-wildfires-are-killing-off-its-wildlife/616549/
wordpress,2020-09-01,url-month,other,theatlantic.com,Trump’s Climate Self-Own,https://www.theatlantic.com/science/archive/2020/09/climate-change-trump-debate-emissions/616555/
wordpress,2020-09-30,url,causes,washingtonpost.com,Trump official stalls polar bear study that could affect oil drilling in Alaska,https://www.washingtonpost.com/climate-environment/2020/09/30/usgs-polar-bears/
wordpress,2020-09-29,url,solutions,insideclimatenews.org,Trump’s Pick for the Supreme Court Could Deepen the Risk for Its Most Crucial Climate Change Ruling,https://insideclimatenews.org/news/29092020/amy-coney-barrett
wordpress,2020-09-30,url,other,npr.org,Trump To Appeal Removal Of 'Polarizing' Public Lands Chief,https://www.npr.org/2020/09/30/918243600/trump-to-appeal-removal-of-polarizing-public-lands-chief
wordpress,2020-09-29,nearby links (estimate),effects,bbc.com,"Two-fifths of plants at risk of extinction, says report",https://www.bbc.com/news/science-environment-54344309
wordpress,2020-09-29,url,causes,desmogblog.com,"After Calling for Climate Action, US Chamber of Commerce Pushes Pro-Fossil Fuel Agenda",https://www.desmogblog.com/2020/09/29/change-us-chamber-commerce-fossil-fuels-climate
wordpress,2020-09-29,nearby links (estimate),causes,bbc.com,Anger as Brazil revokes mangrove protection regulations,https://www.bbc.com/news/world-latin-america-54338892
wordpress,2020-09-29,nearby links (estimate),effects,livescience.com,"Antarctica could melt 'irreversibly' due to climate change, study warns",https://www.livescience.com/antarctica-ice-free-climate-change.html
wordpress,2020-09-28,url,other,insideclimatenews.org,"California Farm Bureau Fears Improvements Like Barns, and Even Trees, Will Be Taxed Under Prop. 15",https://insideclimatenews.org/news/28092020/california-proposition-15-agriculture-election
wordpress,2020-09-29,url,effects,npr.org,Colorado's Grizzly Creek Fire Shows Climate Change's Threat To Transport Routes,https://www.npr.org/2020/09/29/917016141/colorados-grizzly-creek-fire-shows-climate-change-s-threat-to-transport-routes
